datetime,temperature_2m_c,date,year,month,day,hour,day_of_year,weekday
2017-07-08 07:00:00,17.60,2017-07-08,2017,7,8,7,189,Saturday
2017-07-08 08:00:00,19.60,2017-07-08,2017,7,8,8,189,Saturday
2017-07-08 09:00:00,20.00,2017-07-08,2017,7,8,9,189,Saturday
2017-07-08 10:00:00,21.00,2017-07-08,2017,7,8,10,189,Saturday
2017-07-08 11:00:00,22.10,2017-07-08,2017,7,8,11,189,Saturday
2017-07-08 12:00:00,22.80,2017-07-08,2017,7,8,12,189,Saturday
2017-07-08 13:00:00,22.10,2017-07-08,2017,7,8,13,189,Saturday
2017-07-08 14:00:00,21.90,2017-07-08,2017,7,8,14,189,Saturday
2017-07-08 15:00:00,22.00,2017-07-08,2017,7,8,15,189,Saturday
2017-07-08 16:00:00,22.00,2017-07-08,2017,7,8,16,189,Saturday
2017-07-08 17:00:00,21.30,2017-07-08,2017,7,8,17,189,Saturday
2017-07-08 18:00:00,21.20,2017-07-08,2017,7,8,18,189,Saturday
2017-07-08 19:00:00,20.80,2017-07-08,2017,7,8,19,189,Saturday
2017-07-08 20:00:00,20.20,2017-07-08,2017,7,8,20,189,Saturday
2017-07-08 21:00:00,20.40,2017-07-08,2017,7,8,21,189,Saturday
2017-07-08 22:00:00,20.40,2017-07-08,2017,7,8,22,189,Saturday
2017-07-08 23:00:00,20.20,2017-07-08,2017,7,8,23,189,Saturday
2017-07-09 00:00:00,19.70,2017-07-09,2017,7,9,0,190,Sunday
2017-07-09 01:00:00,19.30,2017-07-09,2017,7,9,1,190,Sunday
2017-07-09 02:00:00,19.00,2017-07-09,2017,7,9,2,190,Sunday
2017-07-09 03:00:00,18.60,2017-07-09,2017,7,9,3,190,Sunday
2017-07-09 04:00:00,18.30,2017-07-09,2017,7,9,4,190,Sunday
2017-07-09 05:00:00,18.10,2017-07-09,2017,7,9,5,190,Sunday
2017-07-09 06:00:00,17.70,2017-07-09,2017,7,9,6,190,Sunday
2017-07-09 07:00:00,18.20,2017-07-09,2017,7,9,7,190,Sunday
2017-07-09 08:00:00,19.20,2017-07-09,2017,7,9,8,190,Sunday
2017-07-09 09:00:00,19.90,2017-07-09,2017,7,9,9,190,Sunday
2017-07-09 10:00:00,20.80,2017-07-09,2017,7,9,10,190,Sunday
2017-07-09 11:00:00,21.90,2017-07-09,2017,7,9,11,190,Sunday
2017-07-09 12:00:00,23.00,2017-07-09,2017,7,9,12,190,Sunday
2017-07-09 13:00:00,22.80,2017-07-09,2017,7,9,13,190,Sunday
2017-07-09 14:00:00,22.00,2017-07-09,2017,7,9,14,190,Sunday
2017-07-09 15:00:00,22.10,2017-07-09,2017,7,9,15,190,Sunday
2017-07-09 16:00:00,22.90,2017-07-09,2017,7,9,16,190,Sunday
2017-07-09 17:00:00,22.40,2017-07-09,2017,7,9,17,190,Sunday
2017-07-09 18:00:00,21.70,2017-07-09,2017,7,9,18,190,Sunday
2017-07-09 19:00:00,20.90,2017-07-09,2017,7,9,19,190,Sunday
2017-07-09 20:00:00,20.60,2017-07-09,2017,7,9,20,190,Sunday
2017-07-09 21:00:00,20.30,2017-07-09,2017,7,9,21,190,Sunday
2017-07-09 22:00:00,20.30,2017-07-09,2017,7,9,22,190,Sunday
2017-07-09 23:00:00,20.30,2017-07-09,2017,7,9,23,190,Sunday
2017-07-10 00:00:00,19.70,2017-07-10,2017,7,10,0,191,Monday
2017-07-10 01:00:00,19.20,2017-07-10,2017,7,10,1,191,Monday
2017-07-10 02:00:00,18.80,2017-07-10,2017,7,10,2,191,Monday
2017-07-10 03:00:00,18.30,2017-07-10,2017,7,10,3,191,Monday
2017-07-10 04:00:00,18.00,2017-07-10,2017,7,10,4,191,Monday
2017-07-10 05:00:00,17.50,2017-07-10,2017,7,10,5,191,Monday
2017-07-10 06:00:00,17.60,2017-07-10,2017,7,10,6,191,Monday
2017-07-10 07:00:00,18.40,2017-07-10,2017,7,10,7,191,Monday
2017-07-10 08:00:00,19.60,2017-07-10,2017,7,10,8,191,Monday
2017-07-10 09:00:00,20.50,2017-07-10,2017,7,10,9,191,Monday
2017-07-10 10:00:00,21.90,2017-07-10,2017,7,10,10,191,Monday
2017-07-10 11:00:00,23.00,2017-07-10,2017,7,10,11,191,Monday
2017-07-10 12:00:00,23.90,2017-07-10,2017,7,10,12,191,Monday
2017-07-10 13:00:00,23.90,2017-07-10,2017,7,10,13,191,Monday
2017-07-10 14:00:00,23.40,2017-07-10,2017,7,10,14,191,Monday
2017-07-10 15:00:00,22.70,2017-07-10,2017,7,10,15,191,Monday
2017-07-10 16:00:00,22.50,2017-07-10,2017,7,10,16,191,Monday
2017-07-10 17:00:00,21.80,2017-07-10,2017,7,10,17,191,Monday
2017-07-10 18:00:00,21.20,2017-07-10,2017,7,10,18,191,Monday
2017-07-10 19:00:00,21.10,2017-07-10,2017,7,10,19,191,Monday
2017-07-10 20:00:00,20.80,2017-07-10,2017,7,10,20,191,Monday
2017-07-10 21:00:00,19.30,2017-07-10,2017,7,10,21,191,Monday
2017-07-10 22:00:00,18.60,2017-07-10,2017,7,10,22,191,Monday
2017-07-10 23:00:00,18.80,2017-07-10,2017,7,10,23,191,Monday
2017-07-11 00:00:00,18.90,2017-07-11,2017,7,11,0,192,Tuesday
2017-07-11 01:00:00,18.80,2017-07-11,2017,7,11,1,192,Tuesday
2017-07-11 02:00:00,18.10,2017-07-11,2017,7,11,2,192,Tuesday
2017-07-11 03:00:00,17.50,2017-07-11,2017,7,11,3,192,Tuesday
2017-07-11 04:00:00,17.10,2017-07-11,2017,7,11,4,192,Tuesday
2017-07-11 05:00:00,16.90,2017-07-11,2017,7,11,5,192,Tuesday
2017-07-11 06:00:00,17.20,2017-07-11,2017,7,11,6,192,Tuesday
2017-07-11 07:00:00,17.50,2017-07-11,2017,7,11,7,192,Tuesday
2017-07-11 08:00:00,19.90,2017-07-11,2017,7,11,8,192,Tuesday
2017-07-11 09:00:00,20.80,2017-07-11,2017,7,11,9,192,Tuesday
2017-07-11 10:00:00,21.90,2017-07-11,2017,7,11,10,192,Tuesday
2017-07-11 11:00:00,22.90,2017-07-11,2017,7,11,11,192,Tuesday
2017-07-11 12:00:00,23.50,2017-07-11,2017,7,11,12,192,Tuesday
2017-07-11 13:00:00,23.80,2017-07-11,2017,7,11,13,192,Tuesday
2017-07-11 14:00:00,23.50,2017-07-11,2017,7,11,14,192,Tuesday
2017-07-11 15:00:00,22.50,2017-07-11,2017,7,11,15,192,Tuesday
2017-07-11 16:00:00,21.60,2017-07-11,2017,7,11,16,192,Tuesday
2017-07-11 17:00:00,20.70,2017-07-11,2017,7,11,17,192,Tuesday
2017-07-11 18:00:00,19.20,2017-07-11,2017,7,11,18,192,Tuesday
2017-07-11 19:00:00,19.80,2017-07-11,2017,7,11,19,192,Tuesday
2017-07-11 20:00:00,18.50,2017-07-11,2017,7,11,20,192,Tuesday
2017-07-11 21:00:00,18.90,2017-07-11,2017,7,11,21,192,Tuesday
2017-07-11 22:00:00,18.50,2017-07-11,2017,7,11,22,192,Tuesday
2017-07-11 23:00:00,17.80,2017-07-11,2017,7,11,23,192,Tuesday
2017-07-12 00:00:00,17.80,2017-07-12,2017,7,12,0,193,Wednesday
2017-07-12 01:00:00,18.20,2017-07-12,2017,7,12,1,193,Wednesday
2017-07-12 02:00:00,19.80,2017-07-12,2017,7,12,2,193,Wednesday
2017-07-12 03:00:00,19.70,2017-07-12,2017,7,12,3,193,Wednesday
2017-07-12 04:00:00,19.50,2017-07-12,2017,7,12,4,193,Wednesday
2017-07-12 05:00:00,19.00,2017-07-12,2017,7,12,5,193,Wednesday
2017-07-12 06:00:00,16.80,2017-07-12,2017,7,12,6,193,Wednesday
2017-07-12 07:00:00,17.90,2017-07-12,2017,7,12,7,193,Wednesday
2017-07-12 08:00:00,19.70,2017-07-12,2017,7,12,8,193,Wednesday
2017-07-12 09:00:00,20.20,2017-07-12,2017,7,12,9,193,Wednesday
2017-07-12 10:00:00,21.40,2017-07-12,2017,7,12,10,193,Wednesday
2017-07-12 11:00:00,22.20,2017-07-12,2017,7,12,11,193,Wednesday
2017-07-12 12:00:00,22.40,2017-07-12,2017,7,12,12,193,Wednesday
2017-07-12 13:00:00,22.20,2017-07-12,2017,7,12,13,193,Wednesday
2017-07-12 14:00:00,22.00,2017-07-12,2017,7,12,14,193,Wednesday
2017-07-12 15:00:00,21.70,2017-07-12,2017,7,12,15,193,Wednesday
2017-07-12 16:00:00,21.10,2017-07-12,2017,7,12,16,193,Wednesday
2017-07-12 17:00:00,20.40,2017-07-12,2017,7,12,17,193,Wednesday
2017-07-12 18:00:00,18.80,2017-07-12,2017,7,12,18,193,Wednesday
2017-07-12 19:00:00,20.10,2017-07-12,2017,7,12,19,193,Wednesday
2017-07-12 20:00:00,19.90,2017-07-12,2017,7,12,20,193,Wednesday
2017-07-12 21:00:00,19.50,2017-07-12,2017,7,12,21,193,Wednesday
2017-07-12 22:00:00,19.00,2017-07-12,2017,7,12,22,193,Wednesday
2017-07-12 23:00:00,20.00,2017-07-12,2017,7,12,23,193,Wednesday
2017-07-13 00:00:00,20.00,2017-07-13,2017,7,13,0,194,Thursday
2017-07-13 01:00:00,19.80,2017-07-13,2017,7,13,1,194,Thursday
2017-07-13 02:00:00,19.70,2017-07-13,2017,7,13,2,194,Thursday
2017-07-13 03:00:00,19.70,2017-07-13,2017,7,13,3,194,Thursday
2017-07-13 04:00:00,19.70,2017-07-13,2017,7,13,4,194,Thursday
2017-07-13 05:00:00,18.70,2017-07-13,2017,7,13,5,194,Thursday
2017-07-13 06:00:00,19.60,2017-07-13,2017,7,13,6,194,Thursday
2017-07-13 07:00:00,19.00,2017-07-13,2017,7,13,7,194,Thursday
2017-07-13 08:00:00,20.30,2017-07-13,2017,7,13,8,194,Thursday
2017-07-13 09:00:00,20.90,2017-07-13,2017,7,13,9,194,Thursday
2017-07-13 10:00:00,22.20,2017-07-13,2017,7,13,10,194,Thursday
2017-07-13 11:00:00,23.20,2017-07-13,2017,7,13,11,194,Thursday
2017-07-13 12:00:00,23.90,2017-07-13,2017,7,13,12,194,Thursday
2017-07-13 13:00:00,23.20,2017-07-13,2017,7,13,13,194,Thursday
2017-07-13 14:00:00,21.80,2017-07-13,2017,7,13,14,194,Thursday
2017-07-13 15:00:00,22.00,2017-07-13,2017,7,13,15,194,Thursday
2017-07-13 16:00:00,21.60,2017-07-13,2017,7,13,16,194,Thursday
2017-07-13 17:00:00,21.10,2017-07-13,2017,7,13,17,194,Thursday
2017-07-13 18:00:00,21.00,2017-07-13,2017,7,13,18,194,Thursday
2017-07-13 19:00:00,20.90,2017-07-13,2017,7,13,19,194,Thursday
2017-07-13 20:00:00,20.40,2017-07-13,2017,7,13,20,194,Thursday
2017-07-13 21:00:00,20.30,2017-07-13,2017,7,13,21,194,Thursday
2017-07-13 22:00:00,19.80,2017-07-13,2017,7,13,22,194,Thursday
2017-07-13 23:00:00,19.50,2017-07-13,2017,7,13,23,194,Thursday
2017-07-14 00:00:00,19.40,2017-07-14,2017,7,14,0,195,Friday
2017-07-14 01:00:00,19.20,2017-07-14,2017,7,14,1,195,Friday
2017-07-14 02:00:00,18.80,2017-07-14,2017,7,14,2,195,Friday
2017-07-14 03:00:00,18.50,2017-07-14,2017,7,14,3,195,Friday
2017-07-14 04:00:00,18.30,2017-07-14,2017,7,14,4,195,Friday
2017-07-14 05:00:00,18.30,2017-07-14,2017,7,14,5,195,Friday
2017-07-14 06:00:00,18.30,2017-07-14,2017,7,14,6,195,Friday
2017-07-14 07:00:00,18.70,2017-07-14,2017,7,14,7,195,Friday
2017-07-14 08:00:00,19.80,2017-07-14,2017,7,14,8,195,Friday
2017-07-14 09:00:00,20.70,2017-07-14,2017,7,14,9,195,Friday
2017-07-14 10:00:00,21.80,2017-07-14,2017,7,14,10,195,Friday
2017-07-14 11:00:00,22.80,2017-07-14,2017,7,14,11,195,Friday
2017-07-14 12:00:00,23.70,2017-07-14,2017,7,14,12,195,Friday
2017-07-14 13:00:00,24.30,2017-07-14,2017,7,14,13,195,Friday
2017-07-14 14:00:00,23.50,2017-07-14,2017,7,14,14,195,Friday
2017-07-14 15:00:00,23.10,2017-07-14,2017,7,14,15,195,Friday
2017-07-14 16:00:00,22.20,2017-07-14,2017,7,14,16,195,Friday
2017-07-14 17:00:00,21.40,2017-07-14,2017,7,14,17,195,Friday
2017-07-14 18:00:00,21.10,2017-07-14,2017,7,14,18,195,Friday
2017-07-14 19:00:00,20.70,2017-07-14,2017,7,14,19,195,Friday
2017-07-14 20:00:00,19.80,2017-07-14,2017,7,14,20,195,Friday
2017-07-14 21:00:00,19.60,2017-07-14,2017,7,14,21,195,Friday
2017-07-14 22:00:00,19.00,2017-07-14,2017,7,14,22,195,Friday
2017-07-14 23:00:00,18.90,2017-07-14,2017,7,14,23,195,Friday
2017-07-15 00:00:00,18.90,2017-07-15,2017,7,15,0,196,Saturday
2017-07-15 01:00:00,18.80,2017-07-15,2017,7,15,1,196,Saturday
2017-07-15 02:00:00,18.70,2017-07-15,2017,7,15,2,196,Saturday
2017-07-15 03:00:00,18.50,2017-07-15,2017,7,15,3,196,Saturday
2017-07-15 04:00:00,18.20,2017-07-15,2017,7,15,4,196,Saturday
2017-07-15 05:00:00,17.70,2017-07-15,2017,7,15,5,196,Saturday
2017-07-15 06:00:00,17.80,2017-07-15,2017,7,15,6,196,Saturday
2017-07-15 07:00:00,18.10,2017-07-15,2017,7,15,7,196,Saturday
2017-07-15 08:00:00,19.50,2017-07-15,2017,7,15,8,196,Saturday
2017-07-15 09:00:00,20.20,2017-07-15,2017,7,15,9,196,Saturday
2017-07-15 10:00:00,22.20,2017-07-15,2017,7,15,10,196,Saturday
2017-07-15 11:00:00,23.60,2017-07-15,2017,7,15,11,196,Saturday
2017-07-15 12:00:00,24.30,2017-07-15,2017,7,15,12,196,Saturday
2017-07-15 13:00:00,24.70,2017-07-15,2017,7,15,13,196,Saturday
2017-07-15 14:00:00,25.00,2017-07-15,2017,7,15,14,196,Saturday
2017-07-15 15:00:00,24.50,2017-07-15,2017,7,15,15,196,Saturday
2017-07-15 16:00:00,22.90,2017-07-15,2017,7,15,16,196,Saturday
2017-07-15 17:00:00,21.80,2017-07-15,2017,7,15,17,196,Saturday
2017-07-15 18:00:00,19.70,2017-07-15,2017,7,15,18,196,Saturday
2017-07-15 19:00:00,19.40,2017-07-15,2017,7,15,19,196,Saturday
2017-07-15 20:00:00,20.90,2017-07-15,2017,7,15,20,196,Saturday
2017-07-15 21:00:00,21.10,2017-07-15,2017,7,15,21,196,Saturday
2017-07-15 22:00:00,20.50,2017-07-15,2017,7,15,22,196,Saturday
2017-07-15 23:00:00,20.30,2017-07-15,2017,7,15,23,196,Saturday
2017-07-16 00:00:00,20.20,2017-07-16,2017,7,16,0,197,Sunday
2017-07-16 01:00:00,20.00,2017-07-16,2017,7,16,1,197,Sunday
2017-07-16 02:00:00,19.80,2017-07-16,2017,7,16,2,197,Sunday
2017-07-16 03:00:00,19.60,2017-07-16,2017,7,16,3,197,Sunday
2017-07-16 04:00:00,19.30,2017-07-16,2017,7,16,4,197,Sunday
2017-07-16 05:00:00,18.90,2017-07-16,2017,7,16,5,197,Sunday
2017-07-16 06:00:00,18.50,2017-07-16,2017,7,16,6,197,Sunday
2017-07-16 07:00:00,19.10,2017-07-16,2017,7,16,7,197,Sunday
2017-07-16 08:00:00,20.80,2017-07-16,2017,7,16,8,197,Sunday
2017-07-16 09:00:00,22.30,2017-07-16,2017,7,16,9,197,Sunday
2017-07-16 10:00:00,24.30,2017-07-16,2017,7,16,10,197,Sunday
2017-07-16 11:00:00,25.80,2017-07-16,2017,7,16,11,197,Sunday
2017-07-16 12:00:00,26.50,2017-07-16,2017,7,16,12,197,Sunday
2017-07-16 13:00:00,26.30,2017-07-16,2017,7,16,13,197,Sunday
2017-07-16 14:00:00,26.40,2017-07-16,2017,7,16,14,197,Sunday
2017-07-16 15:00:00,26.00,2017-07-16,2017,7,16,15,197,Sunday
2017-07-16 16:00:00,24.60,2017-07-16,2017,7,16,16,197,Sunday
2017-07-16 17:00:00,22.90,2017-07-16,2017,7,16,17,197,Sunday
2017-07-16 18:00:00,22.10,2017-07-16,2017,7,16,18,197,Sunday
2017-07-16 19:00:00,20.70,2017-07-16,2017,7,16,19,197,Sunday
2017-07-16 20:00:00,19.90,2017-07-16,2017,7,16,20,197,Sunday
2017-07-16 21:00:00,21.70,2017-07-16,2017,7,16,21,197,Sunday
2017-07-16 22:00:00,18.60,2017-07-16,2017,7,16,22,197,Sunday
2017-07-16 23:00:00,19.80,2017-07-16,2017,7,16,23,197,Sunday
2017-07-17 00:00:00,19.70,2017-07-17,2017,7,17,0,198,Monday
2017-07-17 01:00:00,19.30,2017-07-17,2017,7,17,1,198,Monday
2017-07-17 02:00:00,19.00,2017-07-17,2017,7,17,2,198,Monday
2017-07-17 03:00:00,18.90,2017-07-17,2017,7,17,3,198,Monday
2017-07-17 04:00:00,18.80,2017-07-17,2017,7,17,4,198,Monday
2017-07-17 05:00:00,18.70,2017-07-17,2017,7,17,5,198,Monday
2017-07-17 06:00:00,18.80,2017-07-17,2017,7,17,6,198,Monday
2017-07-17 07:00:00,19.30,2017-07-17,2017,7,17,7,198,Monday
2017-07-17 08:00:00,21.20,2017-07-17,2017,7,17,8,198,Monday
2017-07-17 09:00:00,22.80,2017-07-17,2017,7,17,9,198,Monday
2017-07-17 10:00:00,24.60,2017-07-17,2017,7,17,10,198,Monday
2017-07-17 11:00:00,25.80,2017-07-17,2017,7,17,11,198,Monday
2017-07-17 12:00:00,26.90,2017-07-17,2017,7,17,12,198,Monday
2017-07-17 13:00:00,28.10,2017-07-17,2017,7,17,13,198,Monday
2017-07-17 14:00:00,28.70,2017-07-17,2017,7,17,14,198,Monday
2017-07-17 15:00:00,28.80,2017-07-17,2017,7,17,15,198,Monday
2017-07-17 16:00:00,28.10,2017-07-17,2017,7,17,16,198,Monday
2017-07-17 17:00:00,25.00,2017-07-17,2017,7,17,17,198,Monday
2017-07-17 18:00:00,22.00,2017-07-17,2017,7,17,18,198,Monday
2017-07-17 19:00:00,21.80,2017-07-17,2017,7,17,19,198,Monday
2017-07-17 20:00:00,20.50,2017-07-17,2017,7,17,20,198,Monday
2017-07-17 21:00:00,21.70,2017-07-17,2017,7,17,21,198,Monday
2017-07-17 22:00:00,20.20,2017-07-17,2017,7,17,22,198,Monday
2017-07-17 23:00:00,19.50,2017-07-17,2017,7,17,23,198,Monday
2017-07-18 00:00:00,19.70,2017-07-18,2017,7,18,0,199,Tuesday
2017-07-18 01:00:00,19.70,2017-07-18,2017,7,18,1,199,Tuesday
2017-07-18 02:00:00,19.70,2017-07-18,2017,7,18,2,199,Tuesday
2017-07-18 03:00:00,19.90,2017-07-18,2017,7,18,3,199,Tuesday
2017-07-18 04:00:00,19.80,2017-07-18,2017,7,18,4,199,Tuesday
2017-07-18 05:00:00,19.90,2017-07-18,2017,7,18,5,199,Tuesday
2017-07-18 06:00:00,19.80,2017-07-18,2017,7,18,6,199,Tuesday
2017-07-18 07:00:00,19.90,2017-07-18,2017,7,18,7,199,Tuesday
2017-07-18 08:00:00,20.60,2017-07-18,2017,7,18,8,199,Tuesday
2017-07-18 09:00:00,21.60,2017-07-18,2017,7,18,9,199,Tuesday
2017-07-18 10:00:00,20.70,2017-07-18,2017,7,18,10,199,Tuesday
2017-07-18 11:00:00,20.90,2017-07-18,2017,7,18,11,199,Tuesday
2017-07-18 12:00:00,20.80,2017-07-18,2017,7,18,12,199,Tuesday
2017-07-18 13:00:00,20.10,2017-07-18,2017,7,18,13,199,Tuesday
2017-07-18 14:00:00,19.60,2017-07-18,2017,7,18,14,199,Tuesday
2017-07-18 15:00:00,19.10,2017-07-18,2017,7,18,15,199,Tuesday
2017-07-18 16:00:00,18.90,2017-07-18,2017,7,18,16,199,Tuesday
2017-07-18 17:00:00,18.40,2017-07-18,2017,7,18,17,199,Tuesday
2017-07-18 18:00:00,17.80,2017-07-18,2017,7,18,18,199,Tuesday
2017-07-18 19:00:00,18.00,2017-07-18,2017,7,18,19,199,Tuesday
2017-07-18 20:00:00,17.90,2017-07-18,2017,7,18,20,199,Tuesday
2017-07-18 21:00:00,17.50,2017-07-18,2017,7,18,21,199,Tuesday
2017-07-18 22:00:00,17.70,2017-07-18,2017,7,18,22,199,Tuesday
2017-07-18 23:00:00,17.80,2017-07-18,2017,7,18,23,199,Tuesday
2017-07-19 00:00:00,17.50,2017-07-19,2017,7,19,0,200,Wednesday
2017-07-19 01:00:00,16.90,2017-07-19,2017,7,19,1,200,Wednesday
2017-07-19 02:00:00,16.90,2017-07-19,2017,7,19,2,200,Wednesday
2017-07-19 03:00:00,17.00,2017-07-19,2017,7,19,3,200,Wednesday
2017-07-19 04:00:00,17.00,2017-07-19,2017,7,19,4,200,Wednesday
2017-07-19 05:00:00,17.10,2017-07-19,2017,7,19,5,200,Wednesday
2017-07-19 06:00:00,17.30,2017-07-19,2017,7,19,6,200,Wednesday
2017-07-19 07:00:00,17.10,2017-07-19,2017,7,19,7,200,Wednesday
2017-07-19 08:00:00,17.60,2017-07-19,2017,7,19,8,200,Wednesday
2017-07-19 09:00:00,17.80,2017-07-19,2017,7,19,9,200,Wednesday
2017-07-19 10:00:00,18.30,2017-07-19,2017,7,19,10,200,Wednesday
2017-07-19 11:00:00,18.40,2017-07-19,2017,7,19,11,200,Wednesday
2017-07-19 12:00:00,18.00,2017-07-19,2017,7,19,12,200,Wednesday
2017-07-19 13:00:00,18.10,2017-07-19,2017,7,19,13,200,Wednesday
2017-07-19 14:00:00,18.00,2017-07-19,2017,7,19,14,200,Wednesday
2017-07-19 15:00:00,18.40,2017-07-19,2017,7,19,15,200,Wednesday
2017-07-19 16:00:00,18.50,2017-07-19,2017,7,19,16,200,Wednesday
2017-07-19 17:00:00,18.50,2017-07-19,2017,7,19,17,200,Wednesday
2017-07-19 18:00:00,18.30,2017-07-19,2017,7,19,18,200,Wednesday
2017-07-19 19:00:00,18.20,2017-07-19,2017,7,19,19,200,Wednesday
2017-07-19 20:00:00,17.80,2017-07-19,2017,7,19,20,200,Wednesday
2017-07-19 21:00:00,18.30,2017-07-19,2017,7,19,21,200,Wednesday
2017-07-19 22:00:00,17.60,2017-07-19,2017,7,19,22,200,Wednesday
2017-07-19 23:00:00,17.10,2017-07-19,2017,7,19,23,200,Wednesday
2017-07-20 00:00:00,16.80,2017-07-20,2017,7,20,0,201,Thursday
2017-07-20 01:00:00,17.40,2017-07-20,2017,7,20,1,201,Thursday
2017-07-20 02:00:00,17.50,2017-07-20,2017,7,20,2,201,Thursday
2017-07-20 03:00:00,17.50,2017-07-20,2017,7,20,3,201,Thursday
2017-07-20 04:00:00,17.00,2017-07-20,2017,7,20,4,201,Thursday
2017-07-20 05:00:00,16.50,2017-07-20,2017,7,20,5,201,Thursday
2017-07-20 06:00:00,16.40,2017-07-20,2017,7,20,6,201,Thursday
2017-07-20 07:00:00,17.10,2017-07-20,2017,7,20,7,201,Thursday
2017-07-20 08:00:00,18.90,2017-07-20,2017,7,20,8,201,Thursday
2017-07-20 09:00:00,19.00,2017-07-20,2017,7,20,9,201,Thursday
2017-07-20 10:00:00,20.10,2017-07-20,2017,7,20,10,201,Thursday
2017-07-20 11:00:00,20.90,2017-07-20,2017,7,20,11,201,Thursday
2017-07-20 12:00:00,21.80,2017-07-20,2017,7,20,12,201,Thursday
2017-07-20 13:00:00,22.80,2017-07-20,2017,7,20,13,201,Thursday
2017-07-20 14:00:00,22.90,2017-07-20,2017,7,20,14,201,Thursday
2017-07-20 15:00:00,21.60,2017-07-20,2017,7,20,15,201,Thursday
2017-07-20 16:00:00,21.20,2017-07-20,2017,7,20,16,201,Thursday
2017-07-20 17:00:00,20.60,2017-07-20,2017,7,20,17,201,Thursday
2017-07-20 18:00:00,20.00,2017-07-20,2017,7,20,18,201,Thursday
2017-07-20 19:00:00,19.90,2017-07-20,2017,7,20,19,201,Thursday
2017-07-20 20:00:00,19.60,2017-07-20,2017,7,20,20,201,Thursday
2017-07-20 21:00:00,19.20,2017-07-20,2017,7,20,21,201,Thursday
2017-07-20 22:00:00,18.70,2017-07-20,2017,7,20,22,201,Thursday
2017-07-20 23:00:00,17.90,2017-07-20,2017,7,20,23,201,Thursday
2017-07-21 00:00:00,17.50,2017-07-21,2017,7,21,0,202,Friday
2017-07-21 01:00:00,17.80,2017-07-21,2017,7,21,1,202,Friday
2017-07-21 02:00:00,17.60,2017-07-21,2017,7,21,2,202,Friday
2017-07-21 03:00:00,17.50,2017-07-21,2017,7,21,3,202,Friday
2017-07-21 04:00:00,17.30,2017-07-21,2017,7,21,4,202,Friday
2017-07-21 05:00:00,16.90,2017-07-21,2017,7,21,5,202,Friday
2017-07-21 06:00:00,16.20,2017-07-21,2017,7,21,6,202,Friday
2017-07-21 07:00:00,16.70,2017-07-21,2017,7,21,7,202,Friday
2017-07-21 08:00:00,19.50,2017-07-21,2017,7,21,8,202,Friday
2017-07-21 09:00:00,20.40,2017-07-21,2017,7,21,9,202,Friday
2017-07-21 10:00:00,21.80,2017-07-21,2017,7,21,10,202,Friday
2017-07-21 11:00:00,22.90,2017-07-21,2017,7,21,11,202,Friday
2017-07-21 12:00:00,23.90,2017-07-21,2017,7,21,12,202,Friday
2017-07-21 13:00:00,24.30,2017-07-21,2017,7,21,13,202,Friday
2017-07-21 14:00:00,23.90,2017-07-21,2017,7,21,14,202,Friday
2017-07-21 15:00:00,23.00,2017-07-21,2017,7,21,15,202,Friday
2017-07-21 16:00:00,22.00,2017-07-21,2017,7,21,16,202,Friday
2017-07-21 17:00:00,20.90,2017-07-21,2017,7,21,17,202,Friday
2017-07-21 18:00:00,18.90,2017-07-21,2017,7,21,18,202,Friday
2017-07-21 19:00:00,19.00,2017-07-21,2017,7,21,19,202,Friday
2017-07-21 20:00:00,19.50,2017-07-21,2017,7,21,20,202,Friday
2017-07-21 21:00:00,20.40,2017-07-21,2017,7,21,21,202,Friday
2017-07-21 22:00:00,18.90,2017-07-21,2017,7,21,22,202,Friday
2017-07-21 23:00:00,18.70,2017-07-21,2017,7,21,23,202,Friday
2017-07-22 00:00:00,18.80,2017-07-22,2017,7,22,0,203,Saturday
2017-07-22 01:00:00,18.00,2017-07-22,2017,7,22,1,203,Saturday
2017-07-22 02:00:00,18.20,2017-07-22,2017,7,22,2,203,Saturday
2017-07-22 03:00:00,19.00,2017-07-22,2017,7,22,3,203,Saturday
2017-07-22 04:00:00,18.90,2017-07-22,2017,7,22,4,203,Saturday
2017-07-22 05:00:00,18.10,2017-07-22,2017,7,22,5,203,Saturday
2017-07-22 06:00:00,18.30,2017-07-22,2017,7,22,6,203,Saturday
2017-07-22 07:00:00,19.30,2017-07-22,2017,7,22,7,203,Saturday
2017-07-22 08:00:00,20.70,2017-07-22,2017,7,22,8,203,Saturday
2017-07-22 09:00:00,21.20,2017-07-22,2017,7,22,9,203,Saturday
2017-07-22 10:00:00,22.40,2017-07-22,2017,7,22,10,203,Saturday
2017-07-22 11:00:00,22.80,2017-07-22,2017,7,22,11,203,Saturday
2017-07-22 12:00:00,23.00,2017-07-22,2017,7,22,12,203,Saturday
2017-07-22 13:00:00,22.80,2017-07-22,2017,7,22,13,203,Saturday
2017-07-22 14:00:00,22.50,2017-07-22,2017,7,22,14,203,Saturday
2017-07-22 15:00:00,21.90,2017-07-22,2017,7,22,15,203,Saturday
2017-07-22 16:00:00,21.40,2017-07-22,2017,7,22,16,203,Saturday
2017-07-22 17:00:00,20.50,2017-07-22,2017,7,22,17,203,Saturday
2017-07-22 18:00:00,19.60,2017-07-22,2017,7,22,18,203,Saturday
2017-07-22 19:00:00,19.40,2017-07-22,2017,7,22,19,203,Saturday
